Date,Year,Month,Month_Name,Location_encoded,Location_name,MinTemp,MaxTemp,Temp_avg,Rainfall,Evaporation,Sunshine,WindDir_avg,WindSpeed_max,WindSpeed_avg,Humidity_avg,Pressure_avg,Cloud_avg,RainToday,RISK_MM,RainTomorrow,activity_Surf,activity_Senderismo,activity_Buceo,activity_Kayak,activity_Ciclismo,activity_Camping 
2010-07-05,2010,7,July,7,Brisbane,11.9,22.6,18.45,0.0,3.2,8.6,SSE,20.0,6.5,57.5,1022.9,3.0,0,0.0,0,1,1,0,1,1,0
2010-07-06,2010,7,July,7,Brisbane,13.3,22.5,19.35,0.0,2.2,2.9,W,26.0,6.5,64.5,1017.95,6.5,0,0.0,0,1,1,0,0,1,0
2010-07-07,2010,7,July,7,Brisbane,13.5,16.9,15.25,0.0,3.6,0.0,W,28.0,7.5,50.0,1019.55,7.5,0,0.4,0,1,1,0,0,1,0
2010-07-08,2010,7,July,7,Brisbane,12.6,21.2,17.85,0.4,2.6,3.5,SSE,28.0,10.0,62.5,1019.4,7.0,0,0.0,0,1,1,0,0,1,0
2010-07-09,2010,7,July,7,Brisbane,13.2,22.2,18.85,0.0,2.8,7.6,SSE,39.0,12.0,59.0,1022.2,3.5,0,0.0,0,0,1,0,0,0,0
2010-07-10,2010,7,July,7,Brisbane,12.8,22.5,18.15,0.0,3.4,4.5,E,28.0,7.5,66.5,1025.35,5.0,0,0.0,0,1,1,0,0,1,0
2010-07-11,2010,7,July,7,Brisbane,11.6,21.3,17.55,0.0,2.6,2.2,E,15.0,4.0,69.5,1025.0,7.0,0,0.0,0,1,1,0,1,1,1
2010-07-12,2010,7,July,7,Brisbane,11.6,23.6,18.95,0.0,1.6,9.9,ESE,17.0,5.5,67.0,1022.4000000000001,1.0,0,0.0,0,1,1,0,1,1,1
2010-07-13,2010,7,July,7,Brisbane,11.6,23.9,19.4,0.0,1.6,9.8,N,20.0,5.5,65.5,1020.9,4.0,0,0.0,0,1,1,0,1,1,0
2010-07-14,2010,7,July,7,Brisbane,12.6,22.8,20.1,0.0,2.8,6.7,W,46.0,9.5,55.5,1016.75,4.0,0,0.0,0,0,0,0,0,0,0
2010-07-15,2010,7,July,7,Brisbane,8.7,21.5,18.5,0.0,3.6,7.5,W,39.0,14.0,38.0,1017.45,1.0,0,0.0,0,0,1,0,0,0,0
2010-07-16,2010,7,July,7,Brisbane,8.9,21.4,17.450000000000003,0.0,5.6,8.3,E,17.0,6.0,43.0,1022.55,2.5,0,0.0,0,1,1,0,1,1,1
2010-07-17,2010,7,July,7,Brisbane,8.1,22.4,17.549999999999997,0.0,3.4,9.1,ENE,19.0,6.0,52.0,1025.0,1.0,0,0.0,0,1,1,0,1,1,1
2010-07-18,2010,7,July,7,Brisbane,8.1,23.6,18.15,0.0,3.8,9.9,NNE,13.0,4.0,52.0,1023.25,1.0,0,0.0,0,0,1,0,1,1,1
2010-07-19,2010,7,July,7,Brisbane,9.8,21.0,18.200000000000003,0.0,2.8,2.3,NNE,19.0,0.0,66.5,1018.0,7.0,0,1.0,0,0,1,0,1,1,1
2010-07-20,2010,7,July,7,Brisbane,13.4,20.7,18.200000000000003,1.0,0.8,4.05,E,19.0,6.0,60.5,1018.2,7.0,0,0.0,0,1,1,0,1,1,0
2010-07-21,2010,7,July,7,Brisbane,10.9,20.3,16.950000000000003,0.0,3.4,5.8,S,17.0,6.0,54.5,1021.05,6.5,0,0.0,0,1,1,0,1,1,1
2010-07-22,2010,7,July,7,Brisbane,9.0,21.4,17.4,0.0,3.6,10.0,S,24.0,7.0,43.0,1024.15,1.5,0,0.0,0,1,1,0,1,1,0
2010-07-23,2010,7,July,7,Brisbane,8.3,21.5,17.15,0.0,2.8,9.8,SE,26.0,7.5,52.0,1027.0,2.0,0,0.0,0,1,1,0,0,1,0
2010-07-24,2010,7,July,7,Brisbane,11.6,21.4,17.65,0.0,3.6,2.2,SE,22.0,7.5,63.0,1026.1,6.5,0,0.0,0,1,1,0,1,1,0
2010-07-25,2010,7,July,7,Brisbane,14.4,19.5,16.8,0.0,3.6,0.0,E,17.0,2.0,75.0,1026.5,8.0,0,2.0,1,0,1,0,1,0,1
2010-07-26,2010,7,July,7,Brisbane,14.4,21.4,18.3,2.0,1.8,4.8,SE,24.0,7.5,70.5,1028.4,7.0,1,0.2,0,0,0,0,1,0,0
2010-07-27,2010,7,July,7,Brisbane,13.1,20.7,18.3,0.2,3.6,2.2,ESE,30.0,6.5,70.5,1029.2,7.0,0,5.2,1,0,1,0,0,0,0
2010-07-28,2010,7,July,7,Brisbane,14.9,23.2,19.9,5.2,1.2,5.1,NE,28.0,7.5,74.0,1024.3,7.0,1,8.0,1,0,0,0,0,0,0
2010-07-29,2010,7,July,7,Brisbane,17.0,23.9,20.700000000000003,8.0,2.6,4.2,NE,15.0,6.0,79.5,1020.6500000000001,6.5,1,0.0,0,0,0,0,0,0,0
2010-07-30,2010,7,July,7,Brisbane,15.3,26.4,20.9,0.0,0.2,8.0,NE,20.0,5.5,78.0,1019.3,4.5,0,0.0,0,1,1,0,1,0,0
2010-07-31,2010,7,July,7,Brisbane,16.3,26.8,24.0,0.0,2.6,5.5,WNW,37.0,6.5,63.5,1017.75,4.0,0,0.0,0,0,1,0,0,0,0
2010-08-01,2010,8,August,7,Brisbane,13.9,24.0,21.450000000000003,0.0,5.0,8.0,W,26.0,7.5,48.0,1021.55,3.5,0,0.0,0,1,1,0,0,1,0
2010-08-02,2010,8,August,7,Brisbane,12.5,20.4,18.1,0.0,4.6,10.2,W,35.0,15.0,35.5,1018.6,0.5,0,0.0,0,1,1,0,0,0,0
2010-08-03,2010,8,August,7,Brisbane,10.2,20.7,17.0,0.0,9.2,10.2,W,39.0,15.0,46.0,1013.55,1.0,0,0.0,0,0,1,0,0,0,0
2010-08-04,2010,8,August,7,Brisbane,9.2,22.7,19.3,0.0,3.4,10.2,WSW,20.0,4.0,40.5,1018.0,0.5,0,0.0,0,1,1,0,1,1,0
2010-08-05,2010,8,August,7,Brisbane,8.8,22.5,16.85,0.0,4.6,5.9,E,19.0,6.0,57.5,1018.0,6.5,0,0.0,0,1,1,0,1,1,1
2010-08-06,2010,8,August,7,Brisbane,12.7,22.4,19.6,0.0,2.6,9.9,W,28.0,8.0,36.5,1017.5999999999999,2.0,0,0.0,0,1,1,0,0,1,0
2010-08-07,2010,8,August,7,Brisbane,8.1,20.1,16.799999999999997,0.0,4.8,10.0,E,20.0,9.0,38.0,1021.35,1.0,0,0.0,0,1,1,0,1,1,0
2010-08-08,2010,8,August,7,Brisbane,6.6,22.2,17.4,0.0,4.0,10.1,ENE,19.0,7.5,47.5,1020.3499999999999,1.0,0,0.0,0,1,1,0,1,1,1
2010-08-09,2010,8,August,7,Brisbane,9.6,23.1,17.799999999999997,0.0,3.6,4.2,ENE,28.0,5.5,61.0,1022.1,6.0,0,2.8,1,0,1,0,0,1,0
2010-08-10,2010,8,August,7,Brisbane,14.1,19.7,18.6,2.8,1.4,0.0,E,31.0,4.0,92.5,1018.9,7.5,1,78.0,1,0,0,0,0,0,0
2010-08-11,2010,8,August,7,Brisbane,16.1,19.0,17.299999999999997,78.0,8.4,2.1,W,28.0,5.5,70.0,1012.9000000000001,7.5,1,0.0,0,0,0,0,0,0,0
2010-08-12,2010,8,August,7,Brisbane,12.5,19.6,17.05,0.0,4.8,10.0,W,65.0,23.5,43.0,1010.2,1.0,0,0.2,0,0,0,0,0,0,0
2010-08-13,2010,8,August,7,Brisbane,10.4,20.5,16.85,0.2,6.6,10.1,W,33.0,13.0,43.0,1012.55,0.5,0,0.0,0,1,1,0,0,0,0
2010-08-14,2010,8,August,7,Brisbane,6.1,22.2,17.6,0.0,5.0,10.2,NE,26.0,5.5,53.0,1016.8499999999999,0.0,0,0.0,0,1,1,0,0,1,0
2010-08-15,2010,8,August,7,Brisbane,7.8,26.2,21.0,0.0,3.8,10.2,WNW,39.0,5.5,47.0,1012.6,2.0,0,0.0,0,0,1,0,0,0,0
2010-08-16,2010,8,August,7,Brisbane,7.6,23.5,20.5,0.0,5.2,10.7,W,37.0,9.5,36.0,1015.65,1.0,0,0.0,0,0,1,0,0,0,0
2010-08-17,2010,8,August,7,Brisbane,10.2,21.9,18.65,0.0,6.2,10.7,E,22.0,8.0,46.0,1020.45,1.0,0,0.0,0,1,1,0,1,1,0
2010-08-18,2010,8,August,7,Brisbane,9.5,23.4,19.05,0.0,4.0,10.5,E,22.0,6.5,55.5,1021.15,1.0,0,0.0,0,1,1,0,1,1,0
2010-08-19,2010,8,August,7,Brisbane,11.7,27.8,22.700000000000003,0.0,4.4,10.0,W,22.0,6.5,61.0,1015.5999999999999,1.0,0,8.6,1,0,1,0,1,1,0
2010-08-20,2010,8,August,7,Brisbane,17.5,18.1,17.6,8.6,1.8,0.0,SSW,19.0,5.0,85.5,1015.8,8.0,1,4.6,1,0,0,0,0,0,0
2010-08-21,2010,8,August,7,Brisbane,6.9,21.8,18.9,4.6,3.2,10.8,W,31.0,6.5,42.0,1018.25,0.5,1,0.0,0,0,0,0,0,0,0
2010-08-22,2010,8,August,7,Brisbane,8.1,22.3,18.35,0.0,3.8,10.6,E,17.0,8.0,44.0,1021.1,0.5,0,0.0,0,1,1,0,1,1,1
2010-08-23,2010,8,August,7,Brisbane,11.6,20.1,17.4,0.0,4.4,0.0,W,19.0,3.5,74.5,1017.15,7.0,0,10.2,1,0,1,0,1,1,1
2010-08-24,2010,8,August,7,Brisbane,14.0,21.1,18.35,10.2,1.0,6.6,WNW,37.0,17.5,51.5,1013.75,4.5,1,0.2,0,0,0,0,0,0,0
2010-08-25,2010,8,August,7,Brisbane,15.0,18.6,16.85,0.2,5.6,0.0,W,35.0,9.0,57.0,1012.0999999999999,8.0,0,0.0,0,1,1,0,0,0,0
2010-08-26,2010,8,August,7,Brisbane,14.1,20.8,17.8,0.0,4.0,7.0,WNW,43.0,12.0,46.0,1010.8,4.5,0,0.0,0,0,0,0,0,0,0
2010-08-27,2010,8,August,7,Brisbane,10.3,22.4,19.5,0.0,5.0,10.8,W,41.0,13.0,37.0,1014.7,0.5,0,0.0,0,0,0,0,0,0,0
2010-08-28,2010,8,August,7,Brisbane,7.4,23.7,19.6,0.0,6.4,9.9,ENE,17.0,8.5,43.5,1020.1500000000001,5.0,0,0.0,0,1,1,0,1,1,1
2010-08-29,2010,8,August,7,Brisbane,12.3,22.4,19.299999999999997,0.0,4.0,7.4,ESE,28.0,8.5,52.0,1024.85,4.0,0,0.0,0,1,1,0,0,1,0
2010-08-30,2010,8,August,7,Brisbane,10.7,23.2,18.8,0.0,4.0,8.4,E,22.0,9.0,55.5,1024.45,4.0,0,0.0,0,1,1,0,1,1,0
2010-08-31,2010,8,August,7,Brisbane,11.4,24.2,19.85,0.0,4.0,10.7,ENE,19.0,7.5,54.5,1024.55,1.5,0,0.0,0,1,1,0,1,1,1
2010-09-01,2010,9,September,7,Brisbane,12.1,24.8,20.95,0.0,3.6,9.9,NE,26.0,8.5,57.5,1021.9000000000001,2.5,0,0.0,0,1,1,0,0,1,0
2010-09-02,2010,9,September,7,Brisbane,11.8,28.4,24.55,0.0,4.0,10.5,NNE,20.0,5.5,47.0,1018.6,0.5,0,0.0,0,1,1,1,1,1,0
2010-09-03,2010,9,September,7,Brisbane,15.2,27.1,24.0,0.0,4.4,9.6,E,37.0,7.5,59.5,1019.45,2.5,0,0.0,0,0,1,0,0,0,0
2010-09-04,2010,9,September,7,Brisbane,18.5,25.7,23.45,0.0,4.0,9.8,NE,39.0,12.0,69.5,1019.0,3.5,0,3.4,1,0,1,0,0,0,0
2010-09-05,2010,9,September,7,Brisbane,19.6,23.6,20.85,3.4,5.0,0.2,SW,15.0,3.0,86.0,1017.1500000000001,8.0,1,26.8,1,0,0,0,0,0,0
2010-09-06,2010,9,September,7,Brisbane,17.3,25.1,22.0,26.8,2.0,6.1,NE,17.0,5.0,60.0,1018.65,5.5,1,0.0,0,0,0,0,0,0,0
2010-09-07,2010,9,September,7,Brisbane,11.9,25.4,21.950000000000003,0.0,4.0,10.8,SSW,19.0,5.5,41.0,1021.45,1.0,0,0.0,0,1,1,0,1,1,1
2010-09-08,2010,9,September,7,Brisbane,11.6,23.8,20.25,0.0,4.0,10.2,ESE,39.0,8.5,59.5,1022.5,3.5,0,0.0,0,0,1,0,0,0,0
2010-09-09,2010,9,September,7,Brisbane,14.1,25.4,21.9,0.0,3.2,9.8,NNE,26.0,7.5,63.0,1018.0,2.0,0,0.0,0,1,1,0,0,1,0
2010-09-10,2010,9,September,7,Brisbane,18.7,24.1,23.15,0.0,7.0,0.9,WNW,30.0,5.5,67.0,1009.5,7.0,0,3.2,1,0,1,0,0,0,0
2010-09-11,2010,9,September,7,Brisbane,12.2,25.3,21.65,3.2,1.8,11.1,W,22.0,8.5,37.0,1017.0,0.5,1,0.0,0,0,0,0,0,0,0
2010-09-12,2010,9,September,7,Brisbane,12.5,23.6,20.7,0.0,5.8,9.5,ENE,20.0,5.5,54.0,1020.95,1.5,0,0.0,0,1,1,0,1,1,0
2010-09-13,2010,9,September,7,Brisbane,16.2,25.9,22.75,0.0,4.0,8.7,NNW,24.0,5.5,59.0,1017.25,5.0,0,0.0,0,1,1,0,1,1,0
2010-09-14,2010,9,September,7,Brisbane,16.1,25.1,23.2,0.0,4.8,4.4,NE,20.0,5.5,69.5,1014.05,6.5,0,0.4,0,1,1,0,1,1,0
2010-09-15,2010,9,September,7,Brisbane,17.9,26.1,23.549999999999997,0.4,4.0,10.7,W,52.0,16.0,36.0,1011.9000000000001,1.5,0,0.0,0,0,0,0,0,0,0
2010-09-16,2010,9,September,7,Brisbane,13.4,23.9,20.549999999999997,0.0,10.2,2.5,WNW,30.0,7.5,42.0,1016.55,6.5,0,0.0,0,1,1,0,0,0,0
2010-09-17,2010,9,September,7,Brisbane,15.7,21.9,19.4,0.0,6.8,1.0,WNW,24.0,7.5,39.5,1019.75,8.0,0,0.0,0,1,1,0,1,1,0
2010-09-18,2010,9,September,7,Brisbane,13.0,24.1,19.700000000000003,0.0,3.2,3.6,W,24.0,6.5,40.0,1017.9,7.5,0,0.0,0,1,1,0,1,1,0
2010-09-19,2010,9,September,7,Brisbane,16.0,21.0,18.7,0.0,3.6,0.4,SSE,17.0,5.5,48.0,1019.7,8.0,0,8.6,1,0,1,0,1,1,1
2010-09-20,2010,9,September,7,Brisbane,13.1,19.7,17.15,8.6,1.2,0.0,SSE,15.0,2.0,91.5,1019.95,8.0,1,22.4,1,0,0,0,0,0,0
2010-09-21,2010,9,September,7,Brisbane,15.0,24.4,20.450000000000003,22.4,0.0,0.4,W,19.0,6.5,85.5,1019.9000000000001,7.0,1,0.0,0,0,0,0,0,0,0
2010-09-22,2010,9,September,7,Brisbane,17.2,24.0,20.4,0.0,3.0,4.5,E,28.0,6.5,79.0,1023.1500000000001,7.5,0,0.0,0,1,1,0,0,0,0
2010-09-23,2010,9,September,7,Brisbane,15.1,25.1,21.450000000000003,0.0,3.2,5.9,ENE,19.0,6.5,67.0,1021.3499999999999,6.0,0,0.2,0,1,1,0,1,1,1
2010-09-24,2010,9,September,7,Brisbane,17.2,25.5,22.65,0.2,3.6,6.0,ENE,19.0,4.5,62.0,1021.6500000000001,7.0,0,1.2,1,0,1,0,1,1,0
2010-09-25,2010,9,September,7,Brisbane,18.4,23.0,20.55,1.2,3.2,1.7,NNW,28.0,3.0,80.0,1019.8,7.5,1,5.4,1,0,0,0,0,0,0
2010-09-26,2010,9,September,7,Brisbane,13.9,26.6,23.25,5.4,3.0,5.9,E,19.0,4.5,63.0,1018.3,7.0,1,0.2,0,0,0,0,0,0,0
2010-09-27,2010,9,September,7,Brisbane,16.4,27.8,24.299999999999997,0.2,3.8,10.0,N,24.0,4.5,64.0,1016.5,3.0,0,0.0,0,1,1,1,1,1,0
2010-09-28,2010,9,September,7,Brisbane,20.4,27.3,22.950000000000003,0.0,5.0,5.6,N,35.0,3.5,82.5,1013.25,7.5,0,31.4,1,0,0,0,0,0,0
2010-09-29,2010,9,September,7,Brisbane,18.2,28.1,22.95,31.4,4.4,5.6,SE,26.0,7.0,74.0,1011.7,6.0,1,0.4,0,0,0,0,0,0,0
2010-09-30,2010,9,September,7,Brisbane,16.5,21.9,21.15,0.4,3.8,5.7,SE,35.0,13.0,56.5,1020.75,5.5,0,0.0,0,1,1,0,0,0,0
2010-10-01,2010,10,October,7,Brisbane,14.2,21.9,19.799999999999997,0.0,3.8,0.7,SE,28.0,9.0,56.5,1024.95,7.0,0,3.4,1,0,1,0,0,1,0
2010-10-02,2010,10,October,7,Brisbane,14.8,21.1,19.450000000000003,3.4,3.8,2.5,SE,26.0,6.5,76.0,1024.35,7.5,1,6.6,1,0,0,0,0,0,0
2010-10-03,2010,10,October,7,Brisbane,16.5,23.5,19.6,6.6,3.2,0.0,SE,17.0,4.5,86.5,1021.95,8.0,1,2.0,1,0,0,0,0,0,0
2010-10-04,2010,10,October,7,Brisbane,17.3,28.1,24.700000000000003,2.0,0.4,11.4,S,22.0,6.5,63.0,1015.75,2.5,1,2.2,1,0,0,0,1,0,0
2010-10-05,2010,10,October,7,Brisbane,17.2,28.3,25.55,2.2,3.6,10.0,SE,24.0,5.5,57.5,1015.6500000000001,4.0,1,0.0,0,0,0,0,1,0,0
2010-10-06,2010,10,October,7,Brisbane,18.5,29.4,25.15,0.0,6.6,11.4,ENE,22.0,10.0,57.5,1016.5999999999999,3.5,0,0.0,0,1,1,1,1,1,0
2010-10-07,2010,10,October,7,Brisbane,17.7,29.9,25.9,0.0,5.6,8.1,NE,19.0,5.5,62.5,1015.3,5.5,0,54.0,1,0,1,1,1,1,1
2010-10-08,2010,10,October,7,Brisbane,18.5,22.6,21.200000000000003,54.0,4.2,0.0,SE,43.0,7.5,83.0,1018.1,8.0,1,23.4,1,0,0,0,0,0,0
2010-10-09,2010,10,October,7,Brisbane,16.9,19.3,18.200000000000003,23.4,1.2,0.0,SSE,33.0,9.5,86.0,1020.7,8.0,1,8.0,1,0,0,0,0,0,0
2010-10-10,2010,10,October,7,Brisbane,16.0,19.6,17.799999999999997,8.0,2.0,0.0,SE,44.0,13.0,89.0,1022.35,8.0,1,93.6,1,0,0,0,0,0,0
2010-10-11,2010,10,October,7,Brisbane,15.1,22.2,19.35,93.6,13.0,0.0,E,37.0,11.0,89.5,1025.5,8.0,1,22.4,1,0,0,0,0,0,0
2010-10-12,2010,10,October,7,Brisbane,17.4,22.9,21.35,22.4,1.6,2.4,ENE,37.0,14.0,66.0,1026.15,7.5,1,4.2,1,0,0,0,0,0,0
2010-10-13,2010,10,October,7,Brisbane,14.8,23.9,22.2,4.2,3.4,6.6,E,31.0,11.0,50.5,1020.9000000000001,6.0,1,0.2,0,0,0,0,0,0,0
2010-10-14,2010,10,October,7,Brisbane,14.8,25.6,22.85,0.2,7.0,5.6,NNE,22.0,6.5,64.0,1015.6500000000001,6.0,0,0.0,0,1,1,0,1,1,0
2010-10-15,2010,10,October,7,Brisbane,18.5,25.3,22.35,0.0,3.0,0.0,NNE,41.0,8.5,76.0,1008.25,8.0,0,22.2,1,0,0,0,0,0,0
2010-10-16,2010,10,October,7,Brisbane,14.6,20.8,18.25,22.2,4.8,10.3,W,54.0,23.0,42.0,1007.7,1.0,1,0.0,0,0,0,0,0,0,0
2010-10-17,2010,10,October,7,Brisbane,9.7,22.2,19.1,0.0,9.6,12.3,W,26.0,6.5,36.5,1014.75,0.0,0,0.0,0,1,1,0,0,1,0
2010-10-18,2010,10,October,7,Brisbane,11.0,23.7,21.0,0.0,8.6,12.3,E,20.0,5.5,49.5,1019.0,1.0,0,0.0,0,1,1,0,1,1,0
2010-10-19,2010,10,October,7,Brisbane,12.9,26.7,23.7,0.0,4.8,11.7,ESE,31.0,9.5,51.0,1020.95,1.0,0,0.8,0,1,1,0,0,0,0
2010-10-20,2010,10,October,7,Brisbane,16.3,22.2,19.65,0.8,6.4,4.7,SE,31.0,5.5,82.5,1025.35,6.0,0,1.6,1,0,0,0,0,0,0
2010-10-21,2010,10,October,7,Brisbane,15.8,22.6,21.5,1.6,4.0,3.4,E,24.0,10.0,52.0,1024.0500000000002,7.0,1,0.0,0,0,0,0,1,0,0
2010-10-22,2010,10,October,7,Brisbane,13.0,25.4,23.1,0.0,3.0,11.7,E,22.0,7.5,51.0,1021.1,2.5,0,0.0,0,1,1,0,1,1,0
2010-10-23,2010,10,October,7,Brisbane,14.9,26.6,23.75,0.0,5.8,12.0,ENE,22.0,6.5,55.0,1018.0999999999999,1.5,0,0.0,0,1,1,0,1,1,0
2010-10-24,2010,10,October,7,Brisbane,15.9,27.1,25.05,0.0,5.4,10.1,NNE,30.0,8.0,54.5,1016.1500000000001,2.5,0,34.4,1,0,1,0,0,0,0
2010-10-25,2010,10,October,7,Brisbane,17.8,26.0,22.799999999999997,34.4,5.1,8.5,ENE,20.0,7.5,72.5,1016.05,4.5,1,0.0,0,0,0,0,0,0,0
2010-10-26,2010,10,October,7,Brisbane,18.1,26.4,23.85,0.0,4.8,7.6,ENE,20.0,7.5,64.5,1017.15,5.0,0,0.4,0,1,1,0,1,1,0
2010-10-27,2010,10,October,7,Brisbane,19.5,28.0,24.9,0.4,3.6,10.1,ENE,24.0,9.5,61.0,1015.35,2.5,0,0.2,0,1,1,1,1,1,0
2010-10-28,2010,10,October,7,Brisbane,18.3,27.4,22.299999999999997,0.2,6.2,8.3,SE,33.0,8.5,74.5,1016.4,5.5,0,26.8,1,0,1,0,0,0,0
2010-10-29,2010,10,October,7,Brisbane,16.9,26.5,24.9,26.8,7.0,11.7,E,26.0,10.0,54.5,1017.5,3.0,1,0.0,0,0,0,0,0,0,0
2010-10-30,2010,10,October,7,Brisbane,16.6,26.5,24.049999999999997,0.0,4.6,11.7,ENE,26.0,9.0,56.0,1017.5,4.5,0,0.0,0,1,1,0,0,1,0
2010-10-31,2010,10,October,7,Brisbane,15.8,25.7,23.75,0.0,6.0,6.2,NNE,19.0,4.0,60.0,1015.8,6.0,0,0.0,0,1,1,0,1,1,1
2010-11-01,2010,11,November,7,Brisbane,16.4,23.3,22.049999999999997,0.0,4.2,0.3,NNW,15.0,5.0,66.5,1014.2,8.0,0,0.2,0,1,1,0,1,1,1
2010-11-02,2010,11,November,7,Brisbane,18.1,27.4,24.950000000000003,0.2,3.2,12.8,WSW,35.0,7.5,42.0,1013.7,2.0,0,0.0,0,1,1,0,0,0,0
2010-11-03,2010,11,November,7,Brisbane,14.9,26.0,23.75,0.0,9.2,10.7,ESE,31.0,11.0,52.5,1016.7,3.0,0,6.2,1,0,1,0,0,0,0
2010-11-04,2010,11,November,7,Brisbane,19.1,22.6,19.799999999999997,6.2,5.2,0.0,E,28.0,3.0,84.0,1016.7,8.0,1,19.6,1,0,0,0,0,0,0
2010-11-05,2010,11,November,7,Brisbane,17.3,23.5,22.1,19.6,1.2,1.1,E,30.0,5.5,66.5,1014.55,7.0,1,2.6,1,0,0,0,0,0,0
2010-11-06,2010,11,November,7,Brisbane,16.6,27.4,25.1,2.6,3.0,12.2,SE,31.0,8.5,49.0,1015.5,1.5,1,0.0,0,0,0,0,0,0,0
2010-11-07,2010,11,November,7,Brisbane,18.2,26.4,24.45,0.0,5.2,10.9,E,30.0,13.0,58.0,1018.75,5.5,0,0.0,0,1,1,0,0,0,0
2010-11-08,2010,11,November,7,Brisbane,19.0,26.2,24.25,0.0,7.0,2.8,E,24.0,12.0,62.0,1021.0999999999999,7.5,0,0.6,0,1,1,0,1,1,0
2010-11-09,2010,11,November,7,Brisbane,20.4,26.1,24.35,0.6,4.8,3.5,E,30.0,11.0,64.5,1024.05,7.0,0,0.8,0,1,1,0,0,0,0
2010-11-10,2010,11,November,7,Brisbane,16.7,26.4,24.9,0.8,5.6,8.8,N,26.0,11.0,56.0,1022.0,5.5,0,0.0,0,1,1,0,0,1,0
2010-11-11,2010,11,November,7,Brisbane,16.9,28.0,25.3,0.0,5.4,12.2,NE,26.0,6.5,60.0,1016.25,4.5,0,0.0,0,1,1,0,0,1,0
2010-11-12,2010,11,November,7,Brisbane,19.0,28.0,25.15,0.0,6.6,11.0,NE,28.0,9.0,63.0,1015.95,4.5,0,0.0,0,1,1,0,0,1,0
2010-11-13,2010,11,November,7,Brisbane,21.7,27.1,25.9,0.0,7.8,12.5,ENE,30.0,13.0,57.0,1019.8,3.5,0,0.0,0,1,1,0,0,0,0
2010-11-14,2010,11,November,7,Brisbane,21.2,27.9,25.799999999999997,0.0,6.0,7.5,ENE,28.0,9.5,60.5,1019.25,5.0,0,0.2,0,1,1,0,0,1,0
2010-11-15,2010,11,November,7,Brisbane,17.7,28.2,26.1,0.2,5.6,12.4,NE,28.0,10.0,51.0,1015.05,5.0,0,0.0,0,1,1,0,0,1,0
2010-11-16,2010,11,November,7,Brisbane,21.3,27.8,26.35,0.0,8.4,8.4,ENE,31.0,7.5,58.0,1011.95,6.0,0,0.0,0,1,1,0,0,0,0
2010-11-17,2010,11,November,7,Brisbane,20.8,29.5,27.1,0.0,8.0,9.3,ENE,24.0,8.0,51.0,1011.95,5.5,0,5.2,1,0,1,1,1,1,0
2010-11-18,2010,11,November,7,Brisbane,20.6,25.2,23.9,5.2,8.0,3.0,SSE,17.0,4.5,77.5,1012.85,8.0,1,9.4,1,0,0,0,0,0,0
2010-11-19,2010,11,November,7,Brisbane,18.3,27.5,24.05,9.4,2.4,1.7,SSE,33.0,8.5,72.0,1015.4,7.5,1,0.2,0,0,0,0,0,0,0
2010-11-20,2010,11,November,7,Brisbane,20.0,25.5,23.6,0.2,5.4,0.6,ESE,41.0,12.0,61.0,1021.1,7.0,0,1.0,0,0,0,0,0,0,0
2010-11-21,2010,11,November,7,Brisbane,18.2,25.1,24.299999999999997,1.0,5.0,1.7,E,33.0,7.5,59.5,1020.85,8.0,0,4.4,1,0,1,0,0,0,0
2010-11-22,2010,11,November,7,Brisbane,17.7,26.6,24.4,4.4,5.8,10.4,ESE,37.0,10.5,60.5,1020.5999999999999,4.5,1,0.2,0,0,0,0,0,0,0
2010-11-23,2010,11,November,7,Brisbane,16.6,26.6,25.2,0.2,9.4,10.4,E,41.0,19.5,45.5,1022.7,6.0,0,1.0,0,0,0,0,0,0,0
2010-11-24,2010,11,November,7,Brisbane,18.5,26.4,24.0,1.0,7.4,5.0,E,37.0,14.0,56.0,1022.55,6.5,0,0.0,0,0,1,0,0,0,0
2010-11-25,2010,11,November,7,Brisbane,17.3,26.1,23.9,0.0,7.0,5.3,E,37.0,10.0,55.0,1020.55,6.5,0,0.2,0,0,1,0,0,0,0
2010-11-26,2010,11,November,7,Brisbane,19.1,27.4,24.25,0.2,5.2,7.1,E,33.0,10.5,59.0,1017.75,7.0,0,1.8,1,0,1,0,0,0,0
2010-11-27,2010,11,November,7,Brisbane,17.2,26.7,25.450000000000003,1.8,7.0,10.2,E,33.0,15.0,52.0,1016.4,3.0,1,0.0,0,0,0,0,0,0,0
2010-11-28,2010,11,November,7,Brisbane,18.9,26.3,24.6,0.0,8.8,3.2,ENE,24.0,9.0,54.0,1013.75,7.0,0,0.0,0,1,1,0,1,1,0
2010-11-29,2010,11,November,7,Brisbane,17.6,28.0,25.9,0.0,6.6,11.0,ENE,28.0,7.5,56.0,1011.5,4.0,0,4.2,1,0,1,0,0,1,0
2010-11-30,2010,11,November,7,Brisbane,19.4,27.3,26.0,4.2,6.8,8.1,E,31.0,11.0,58.0,1011.65,7.0,1,3.8,1,0,0,0,0,0,0
2010-12-01,2010,12,December,7,Brisbane,21.5,25.5,23.15,3.8,6.6,0.5,ENE,35.0,10.5,81.0,1013.2,8.0,1,58.6,1,0,0,0,0,0,0
